app,func,end_timestamp,duration,arrival_time,trace_id,arrival_time_norm,func_id,arrival_time_hr
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022617.4732379912,1.148,216.3252379911719,71,216.3252379911719,resnet50,0.06009034388643664
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022618.4478340148,0.851,217.59683401475195,71,217.59683401475195,resnet50,0.06044356500409776
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022619.7905049324,1.011,218.77950493234675,71,218.77950493234675,resnet50,0.06077208470342965
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022620.0784699916,0.0,220.07846999156754,71,220.07846999156754,googlenet,0.061132908330990984
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022622.2889060974,1.102,221.1869060974568,71,221.1869060974568,resnet50,0.06144080724929356
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022623.3338589668,1.008,222.32585896679666,71,222.32585896679666,resnet50,0.0617571830463324
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022623.3225290776,0.011,223.3115290775895,71,223.3115290775895,inception,0.06203098029933042
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022623.9062559603,0.0,223.90625596034806,71,223.90625596034806,googlenet,0.0621961822112078
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022624.6988430024,0.0,224.69884300243575,71,224.69884300243575,googlenet,0.062416345278454376
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022624.7334480286,0.012,224.72144802857656,71,224.72144802857656,inception,0.06242262445238238
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1cf618f9ee318fecbc31aa059ded8328581b9a9b092f1069b9f7679b6f89e52e,1022624.839051962,0.009,224.8300519620534,71,224.8300519620534,inception,0.0624527922116815
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022627.2857120036,1.427,225.85871200356632,71,225.85871200356632,resnet50,0.06273853111210176
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,1bfbf6e1f849d22a0ece669507eb055525edf6929f273b999d865d52ea086a82,1022628.2140901088,1.679,226.53509010875132,71,226.53509010875132,resnet50,0.06292641391909759
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,eefb3a7b86d12c2676276a5dde28099ef6f546a60e5b78e0a1c2b7221baf154d,1022627.407552004,0.0,227.4075520039769,71,227.4075520039769,googlenet,0.06316876444554914
