app,func,end_timestamp,duration,arrival_time,arrival_time_fix,trace_id,arrival_time_norm
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289673.2827999592,0.045,1673.237799959199,289673.23630905914,20,1673.237799959199
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289678.9340651036,0.04,1678.89406510361,289678.89257420355,20,1678.89406510361
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289680.0050890446,0.041,1679.9640890445444,289679.9625981445,20,1679.9640890445444
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289680.8991649151,0.04,1680.8591649151058,289680.85767401505,20,1680.8591649151058
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289684.08089089394,0.04,1684.040890893957,289684.0393999939,20,1684.040890893957
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289685.4659039974,0.044,1685.4219039974269,289685.42041309737,20,1685.4219039974269
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289688.3834209442,0.042,1688.341420944198,289688.33993004414,20,1688.341420944198
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289692.803000927,0.044,1692.759000926977,289692.7575100269,20,1692.759000926977
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289696.6829879284,0.04,1696.6429879284115,289696.64149702835,20,1696.6429879284115
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289698.1794600487,0.041,1698.138460048649,289698.1369691486,20,1698.138460048649
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289699.4216349125,0.044,1699.3776349124964,289699.37614401244,20,1699.3776349124964
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289700.83195090294,0.044,1700.7879509029444,289700.7864600029,20,1700.7879509029444
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289702.6113860607,0.039,1702.572386060725,289702.57089516066,20,1702.572386060725
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289712.03521609306,0.039,1711.9962160930736,289711.994725193,20,1711.9962160930736
96149d3ed4f00afb92f12856101e693e93c4683f030ae6ca6ebfbb7ba5a2a345,e5298aafdbabecd1465ab0eeb24d7633ac7de0284f7ee075209b119c297a3622,289713.493530035,0.042,1713.451530035003,289713.45003913494,20,1713.451530035003
